ts,inverter,code,meaning
2019-08-14 13:35:00,01.02.010,655365,Absinken des positiven Zwischenkreises unter Netzscheitelwert
2019-08-21 07:25:00,01.02.010,655363,Asymmetrie im Zwischenkreis low
2019-11-07 06:20:00,01.02.010,655616,Störmeldung vom Leistungsteil
2017-01-01 07:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 10:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 11:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 11:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 11:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 12:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 12:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 13:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 13:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-02 13:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-03 10:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-03 11:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-03 11:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-03 12:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-03 13:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-05 09:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-05 09:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-05 09:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-05 12:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-05 13:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-05 13:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-05 14:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-06 14:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-07 08:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-07 08:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-07 13:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-08 11:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-08 11:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-08 12:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-10 10:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-10 11:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-10 11:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-10 12:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-10 12:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-10 12:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-11 09:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-11 12:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-11 12:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-11 12:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-11 12:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-11 13:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-12 07:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-12 07:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-12 08:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-13 07:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-13 15:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-14 11:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-14 11:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-14 11:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-14 12:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 09:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 09:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 09:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 09:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 10:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 10:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 10:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 11:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 11:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 12:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 12:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 12:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-15 13:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-21 11:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-21 11:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-26 10:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-26 11:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-26 11:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-01-26 13:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-03 15:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-04 06:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-05 07:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-07 07:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-10 06:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-10 15:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-11 06:35:00,01.02.011,655379,Bei der automatischen Isolationsprüfung der Anlage wurde ein Isolation
2017-02-12 06:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-13 06:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-17 06:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-17 16:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-18 06:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-18 06:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-26 06:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-26 16:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-28 16:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-02-28 16:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-01 16:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-04 06:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-05 05:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 07:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 07:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 08:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 09:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 10:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 11:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 11:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 11:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 11:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 11:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 11:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 11:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-06 11:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 11:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 11:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 11:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 11:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 12:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 13:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 14:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-06 15:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-03-10 17:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-14 05:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-17 05:15:00,01.02.011,655379,Bei der automatischen Isolationsprüfung der Anlage wurde ein Isolation
2017-03-20 05:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-20 05:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-26 17:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-03-27 17:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-05 04:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-06 04:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-07 04:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-08 17:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-12 17:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-14 04:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-15 04:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-15 17:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-17 04:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-19 18:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-22 18:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-04-27 18:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-06 04:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-07 03:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-09 03:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-10 03:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-12 03:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-12 18:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-13 03:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-16 03:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-20 19:00:00,01.02.011,655379,Bei der automatischen Isolationsprüfung der Anlage wurde ein Isolation
2017-05-24 03:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-05-26 03:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-06-19 03:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-06-21 19:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-06-28 03:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-06-30 03:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-06-30 03:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-02 03:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-03 19:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-04 03:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-04 19:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-09 03:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-12 03:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-13 03:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-15 18:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-20 18:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-20 18:55:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-07-21 03:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-08-01 07:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-08-04 03:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-08-11 04:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-08-11 18:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-08-12 04:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-08-12 18:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-08-13 04:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-08-19 04:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-09-08 05:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-09-09 17:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-09-16 05:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-09-18 17:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-09-24 05:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-09-25 05:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-09-28 05:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-03 05:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-06 16:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-08 05:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-11 16:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-14 05:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-15 05:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-16 05:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-24 06:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-25 06:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:00:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:05:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:10:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:15:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:20:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:25:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:30:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:35:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:40:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:45:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:50:00,01.02.011,655616,Störmeldung vom Leistungsteil
2017-10-29 06:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 07:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 08:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 09:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:35:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:40:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:45:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:50:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 10:55:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 11:00:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 11:05:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 11:10:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 11:15:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 11:20:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 11:25:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2017-10-29 11:30:00,01.02.011,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
